Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Temperature
874,-410,16800,66,33,32,243
882,-428,16766,74,21,36,243
870,-388,16792,74,28,42,243
856,-404,16814,60,31,30,243
928,-410,16824,66,32,41,243
874,-414,16766,67,32,33,243
866,-414,16784,60,29,35,243
872,-416,16834,70,27,37,243
898,-430,16816,57,17,40,243
880,-414,16786,69,25,34,243
864,-408,16818,62,36,28,243
866,-404,16820,57,39,34,243
890,-436,16802,62,27,33,243
886,-404,16784,61,19,39,243
876,-416,16794,51,25,31,243
866,-422,16810,69,30,39,243
900,-416,16788,68,33,36,243
868,-420,16764,71,25,32,243
884,-406,16792,58,30,41,243
864,-406,16804,61,28,43,243
878,-430,16798,62,23,37,243
854,-414,16766,61,27,30,243
876,-420,16770,57,32,44,243
870,-418,16790,58,29,35,243
884,-426,16840,67,33,41,243
870,-424,16764,57,21,33,243
872,-398,16794,65,33,35,243
882,-408,16810,65,25,34,243
882,-402,16826,53,30,42,243
860,-430,16764,66,32,39,243
882,-436,16800,64,28,37,243
894,-408,16820,53,27,43,243
884,-408,16814,60,26,36,243
874,-438,16774,66,25,28,243
890,-410,16804,70,32,35,243
898,-446,16838,64,29,36,243
860,-406,16826,67,35,33,243
864,-436,16758,69,28,22,243
876,-438,16786,55,19,39,243
870,-416,16818,61,27,37,243
878,-394,16806,68,25,30,243
856,-430,16784,62,22,30,243
860,-386,16800,63,37,39,243
900,-432,16806,68,26,29,243
858,-414,16814,67,21,29,243
886,-412,16766,61,23,39,243
866,-424,16800,52,29,39,243
884,-394,16806,65,28,39,243
852,-436,16820,67,25,34,243
892,-410,16754,60,28,35,243
872,-424,16776,63,33,32,243
888,-422,16796,72,34,40,244
896,-418,16812,70,21,39,243
892,-406,16784,63,30,35,243
862,-414,16796,54,35,32,243
884,-408,16800,75,28,39,243
856,-422,16826,62,23,39,243
884,-392,16776,60,25,31,243
904,-402,16774,65,17,45,243
862,-424,16820,57,29,44,243
886,-414,16800,75,32,28,243
880,-408,16752,64,30,41,243
886,-418,16800,64,30,39,243
864,-424,16820,59,33,34,243
858,-404,16824,67,37,34,243
872,-424,16770,69,34,33,243
896,-404,16806,63,29,37,243
892,-422,16802,52,30,35,243
886,-390,16796,64,14,25,243
894,-408,16772,67,23,34,243
886,-408,16802,58,30,38,243
892,-436,16806,68,33,32,243
894,-398,16806,60,31,44,243
874,-422,16780,63,25,32,243
878,-420,16808,71,30,35,243
870,-430,16808,69,23,41,243
892,-398,16788,70,28,40,243
864,-406,16796,66,35,35,243
890,-386,16814,72,35,31,243
886,-426,16800,61,26,33,243
890,-420,16820,66,29,32,243
880,-416,16752,59,24,30,243
890,-404,16788,55,30,43,243
872,-424,16810,62,23,31,243
878,-422,16778,63,32,35,243
878,-428,16808,62,31,30,243
872,-406,16788,56,30,35,244
864,-408,16818,66,23,32,243
880,-422,16792,61,35,33,243
878,-424,16786,57,33,25,243
894,-404,16786,56,32,30,243
906,-428,16822,55,28,33,243
882,-430,16802,69,28,42,243
864,-416,16750,66,25,33,243
886,-420,16798,65,36,29,243
892,-404,16838,67,28,33,243
888,-436,16788,63,36,32,243
884,-408,16784,66,25,31,243
894,-438,16802,66,21,32,243
878,-408,16814,51,19,32,243
866,-426,16812,54,26,41,243
864,-422,16784,59,30,36,243
858,-408,16810,56,25,34,243
882,-384,16804,59,26,28,243
858,-420,16768,61,31,40,243
880,-412,16774,64,36,36,243
862,-408,16784,52,25,34,243
884,-408,16834,62,29,42,243
860,-420,16800,65,31,35,243
896,-430,16764,58,25,32,243
856,-424,16782,63,28,38,243
854,-422,16830,63,24,40,243
870,-420,16806,65,32,34,243
904,-418,16800,66,31,31,243
880,-416,16784,60,35,35,243
906,-436,16804,56,27,32,243
880,-438,16806,64,28,35,243
870,-416,16772,67,39,34,243
900,-420,16788,70,29,43,243
882,-408,16810,61,28,39,243
874,-418,16824,53,27,24,243
880,-416,16774,53,19,35,243
880,-412,16796,64,21,32,243
888,-416,16820,60,38,35,243
884,-424,16782,64,23,27,243
878,-404,16780,60,27,35,243
878,-396,16788,57,24,41,243
870,-388,16816,62,32,35,244
884,-412,16776,58,22,39,243
888,-390,16774,61,30,26,243
864,-432,16780,62,33,36,244
900,-434,16834,64,17,37,243
880,-422,16806,57,25,39,243
870,-400,16758,65,21,31,243
880,-444,16794,64,31,38,243
884,-418,16792,56,28,33,244
870,-408,16796,55,29,36,243
856,-438,16764,67,17,35,243
870,-436,16828,54,21,32,243
906,-386,16820,60,25,35,243
868,-394,16816,64,23,34,243
888,-408,16778,60,35,32,243
892,-416,16778,67,39,32,243
882,-406,16814,60,27,28,243
870,-418,16802,60,28,36,243
876,-412,16762,61,27,32,243
864,-438,16784,66,26,35,243
896,-408,16824,62,20,28,243
884,-410,16798,73,25,37,243
874,-422,16770,57,30,37,243
894,-408,16784,67,32,23,243
898,-458,16810,58,31,32,243
870,-408,16800,55,24,31,243
884,-410,16762,57,27,30,243
872,-402,16814,57,37,25,243
874,-416,16812,55,27,27,243
882,-414,16826,58,33,34,243
870,-418,16770,60,22,39,243
886,-412,16794,50,29,31,243
884,-444,16814,67,25,31,243
844,-426,16804,64,20,35,243
866,-428,16786,60,27,32,243
868,-408,16800,65,25,39,243
888,-426,16834,58,29,37,243
882,-388,16790,74,27,43,243
880,-416,16770,68,31,32,243
882,-420,16792,55,28,35,243
878,-422,16828,60,35,29,243
890,-408,16814,60,33,36,243
848,-410,16766,72,24,35,243
890,-444,16792,54,21,36,243
886,-422,16826,67,26,35,243
872,-420,16800,66,30,36,243
884,-400,16764,63,25,28,243
876,-422,16820,66,25,34,243
886,-424,16788,69,29,38,243
882,-400,16828,73,25,39,243
896,-436,16762,58,30,44,243
916,-428,16782,61,31,37,243
886,-398,16826,58,24,34,243
896,-382,16820,61,21,24,243
864,-422,16796,57,28,40,243
862,-438,16786,67,24,30,243
864,-400,16842,70,27,30,243
890,-404,16816,60,40,49,243
880,-410,16782,66,21,35,243
902,-412,16788,61,25,39,243
884,-402,16818,63,25,35,243
866,-442,16792,65,24,33,243
878,-420,16744,62,38,37,243
870,-404,16802,61,39,46,243
874,-416,16820,64,34,32,243
876,-414,16810,53,19,45,243
870,-430,16786,58,22,46,243
884,-410,16798,56,21,24,243
884,-412,16814,68,30,39,243
882,-396,16796,61,28,30,243
894,-398,16768,64,29,41,243
880,-416,16778,57,26,30,243
868,-428,16828,67,23,29,243
886,-432,16814,62,25,41,243
856,-432,16792,61,29,42,243
868,-402,16786,65,32,28,243
890,-410,16796,65,21,37,243
882,-408,16832,67,31,39,243
872,-422,16792,64,28,29,243
884,-404,16762,60,28,32,243
880,-402,16820,57,32,36,243
884,-408,16814,67,30,38,243
864,-444,16736,68,25,42,243
884,-408,16804,64,23,35,243
860,-438,16800,64,29,44,243
884,-408,16816,60,21,37,243
874,-422,16758,67,28,41,243
882,-430,16816,62,33,32,243
870,-424,16828,60,39,37,243
858,-422,16792,63,27,39,243
864,-422,16792,58,25,29,243
860,-404,16812,61,28,38,243
860,-436,16808,62,26,36,243
892,-416,16784,62,39,36,243
884,-400,16784,57,31,35,243
884,-428,16800,64,26,35,243
872,-408,16802,60,17,37,243
878,-422,16810,62,28,37,243
868,-390,16772,56,26,42,243
878,-422,16770,55,34,35,243
872,-422,16806,66,26,40,244
906,-428,16794,68,28,41,243
874,-406,16776,64,30,31,243
888,-424,16776,65,28,35,243
870,-456,16818,59,34,37,243
864,-406,16790,71,31,43,243
892,-416,16768,63,28,42,243
860,-432,16794,65,31,42,243
872,-430,16820,59,28,34,243
844,-426,16788,64,27,29,243
898,-442,16782,64,32,41,243
894,-408,16798,61,33,29,243
906,-448,16786,60,22,33,243
862,-430,16804,66,30,41,243
898,-450,16788,60,9,35,243
870,-420,16792,68,33,32,243
870,-382,16840,60,31,35,243
870,-412,16806,64,32,40,243
880,-436,16780,60,28,45,243
866,-394,16788,68,30,46,243
856,-414,16808,65,27,33,243
892,-434,16802,53,25,40,243
892,-416,16788,56,34,40,243
882,-416,16784,60,27,48,243
888,-408,16806,63,25,35,243
856,-416,16828,56,28,35,243
892,-398,16760,60,29,33,243
894,-434,16788,54,26,39,243
880,-402,16798,61,28,32,243
900,-428,16778,61,32,32,243
886,-412,16770,57,30,34,243
882,-422,16814,66,34,37,243
892,-430,16810,57,29,29,243
878,-430,16802,64,28,35,243
862,-428,16778,73,35,33,243
872,-418,16778,61,24,32,243
856,-418,16810,61,29,32,243
876,-422,16806,64,28,27,243
892,-412,16756,59,27,39,243
884,-436,16786,64,25,39,243
878,-404,16812,69,28,31,243
896,-406,16792,56,19,35,243
860,-430,16756,64,32,33,243
892,-428,16798,64,28,33,243
872,-416,16826,70,36,36,243
884,-428,16804,62,27,35,244
888,-418,16766,64,31,40,243
876,-400,16802,68,28,39,243
864,-408,16806,64,26,38,243
900,-396,16812,60,28,39,243
874,-398,16758,57,25,39,243
892,-412,16802,62,28,35,243
870,-404,16822,62,25,35,243
870,-408,16796,70,33,29,243
878,-416,16778,60,28,21,243
864,-408,16800,64,33,31,243
890,-408,16816,54,34,40,243
862,-398,16806,62,25,35,243
882,-416,16762,67,38,31,243
886,-394,16792,65,25,32,243
878,-420,16806,57,25,34,243
880,-406,16818,60,25,33,243
876,-400,16784,64,25,38,243
880,-422,16806,55,32,39,243
878,-422,16806,55,32,26,243
864,-416,16808,61,32,42,243
898,-412,16750,58,35,38,243
886,-424,16816,59,28,33,243
846,-408,16828,51,24,36,243
884,-400,16810,60,28,37,243
898,-394,16782,58,21,36,243
900,-424,16780,53,23,33,243
874,-412,16808,64,25,32,243
892,-408,16790,64,34,40,243
878,-434,16784,63,22,39,243
864,-396,16792,65,26,39,243
886,-414,16808,65,28,47,243
874,-394,16798,62,30,34,243
872,-430,16764,62,28,35,243
890,-418,16800,60,26,36,243
884,-422,16804,61,33,39,243
896,-434,16826,58,24,39,243
862,-406,16764,69,24,33,243
880,-406,16792,59,24,35,243
886,-406,16806,73,25,38,243
886,-414,16808,60,25,43,243
904,-416,16772,60,28,35,243
856,-404,16804,64,30,35,243
900,-422,16796,65,32,41,243
882,-414,16802,67,27,32,243
876,-416,16794,59,28,27,243
882,-390,16824,67,31,46,243
880,-442,16802,61,24,27,243
898,-426,16804,66,25,46,243
864,-432,16780,64,24,33,243
856,-400,16778,57,34,29,243
888,-410,16838,66,27,39,243
880,-404,16812,57,28,35,243
874,-422,16762,60,25,42,243
864,-410,16800,64,18,28,243
884,-422,16830,57,30,27,243
856,-430,16784,62,39,30,243
872,-410,16784,64,17,30,243
896,-430,16836,60,21,29,243
884,-424,16826,54,18,29,243
838,-412,16776,59,25,36,243
876,-420,16754,62,22,43,243
872,-418,16776,66,30,32,243
850,-406,16824,60,34,29,243
878,-444,16800,71,31,30,243
900,-412,16770,57,27,30,243
830,-410,16822,63,25,42,243
914,-430,16802,60,25,32,243
860,-420,16806,52,30,32,243
870,-436,16744,62,28,36,243
864,-390,16800,64,21,46,243
878,-422,16808,56,20,33,243
874,-428,16812,50,35,40,243
858,-416,16770,62,32,37,243
892,-416,16800,63,35,30,243
886,-406,16814,58,29,35,243
870,-430,16784,69,25,32,243
878,-394,16770,62,26,34,243
878,-422,16784,56,29,37,244
906,-424,16798,57,20,38,243
882,-406,16810,54,32,34,243
870,-416,16784,54,29,32,243
878,-400,16782,59,31,31,243
884,-436,16830,68,28,42,243
888,-418,16814,59,35,31,243
886,-410,16766,64,35,28,243
872,-430,16778,63,35,38,243
870,-428,16794,55,28,36,243
860,-382,16800,62,33,32,243
864,-422,16784,58,21,32,243
864,-416,16820,60,27,36,243
878,-410,16806,62,22,39,243
874,-430,16786,66,29,21,243
872,-422,16766,63,23,32,243
876,-408,16784,67,26,38,243
882,-412,16814,64,23,43,243
852,-430,16778,62,31,28,243
882,-410,16778,60,28,35,243
878,-402,16788,68,31,29,243
884,-416,16786,63,35,34,243
886,-392,16814,64,34,38,243
878,-432,16772,58,21,36,243
870,-412,16828,64,28,33,243
864,-416,16818,62,25,34,243
892,-418,16822,60,25,36,243
890,-426,16768,58,28,43,243
896,-400,16798,70,26,38,243
892,-426,16826,65,35,35,243
856,-410,16794,60,22,28,243
842,-398,16786,64,39,38,243
894,-432,16800,60,35,32,243
884,-438,16814,60,29,39,243
882,-420,16786,57,21,34,243
876,-432,16784,60,27,40,243
874,-424,16806,55,21,35,243
868,-416,16818,57,36,32,243
878,-432,16802,61,27,38,243
868,-412,16750,63,26,29,243
884,-410,16802,62,21,38,243
876,-414,16782,61,23,37,243
878,-418,16806,54,32,36,243
860,-386,16796,60,32,31,243
864,-412,16834,61,39,32,243
894,-418,16826,62,20,32,243
844,-400,16816,59,27,23,243
864,-422,16784,62,26,30,243
866,-412,16814,55,23,29,243
892,-412,16798,63,29,27,243
868,-404,16808,64,25,42,243
902,-426,16782,65,24,32,243
884,-400,16802,62,19,29,243
888,-436,16806,59,28,29,243
864,-418,16800,64,23,32,243
858,-424,16784,63,32,24,243
882,-414,16802,66,37,39,243
882,-410,16822,54,21,27,243
888,-406,16762,64,28,34,243
878,-416,16764,57,24,32,243
880,-444,16784,67,30,30,243
882,-422,16822,63,35,35,243
878,-426,16810,64,27,34,243
864,-424,16748,66,24,33,243
870,-396,16798,57,25,31,243
868,-402,16812,59,28,39,243
898,-396,16800,55,31,35,243
898,-408,16778,66,29,32,243
880,-394,16814,60,21,35,243
868,-416,16806,60,31,38,243
898,-402,16810,60,29,37,243
884,-406,16762,64,32,37,243
870,-426,16816,64,35,32,243
874,-454,16816,66,38,31,243
886,-394,16802,61,26,41,243
864,-424,16766,72,25,40,243
858,-398,16806,67,25,35,243
884,-430,16834,55,21,30,243
904,-440,16804,60,27,30,243
892,-406,16760,64,28,37,243
870,-444,16776,58,25,29,243
882,-412,16792,59,25,32,243
870,-410,16810,58,28,29,244
876,-428,16792,59,28,28,243
878,-408,16804,61,30,39,243
882,-426,16834,60,28,31,243
902,-432,16808,64,34,26,243
872,-422,16778,63,28,50,243
868,-422,16806,69,29,35,243
880,-406,16794,67,16,26,243
864,-444,16792,68,28,42,243
874,-424,16786,67,29,42,243
892,-414,16806,56,28,32,243
880,-402,16842,54,19,29,243
870,-396,16772,57,22,25,243
870,-440,16780,57,20,25,243
864,-426,16824,65,32,35,243
894,-416,16816,57,32,33,243
890,-422,16822,64,30,28,243
884,-404,16814,62,24,39,243
870,-434,16800,60,24,33,243
850,-402,16796,58,25,23,243
870,-416,16808,66,25,35,243
878,-410,16752,67,27,34,243
884,-422,16792,61,28,42,243
852,-436,16802,64,29,42,243
868,-420,16782,62,27,29,243
870,-398,16770,61,23,29,243
872,-406,16806,59,29,29,243
872,-428,16808,64,21,34,243
868,-440,16778,68,21,31,243
886,-416,16784,67,29,33,243
890,-424,16822,64,34,36,243
886,-400,16806,66,28,39,243
840,-424,16804,57,21,42,243
868,-450,16756,61,28,30,243
888,-400,16796,59,29,33,243
878,-400,16814,57,22,23,243
884,-400,16788,64,25,32,243
876,-400,16746,64,32,33,243
896,-398,16814,64,32,28,243
864,-448,16808,70,35,35,243
868,-408,16796,65,29,28,243
888,-408,16788,63,25,37,243
876,-416,16790,58,32,28,243
900,-394,16814,66,22,36,243
860,-436,16778,59,25,32,244
888,-416,16754,68,28,34,243
882,-428,16800,60,16,27,243
880,-416,16794,53,20,30,243
878,-412,16786,67,20,39,243
904,-418,16762,59,28,39,243
886,-408,16800,62,24,48,243
872,-384,16806,62,24,39,243
876,-414,16784,57,38,34,243
880,-400,16774,64,28,42,243
884,-404,16806,64,24,33,243
888,-380,16828,59,23,35,243
898,-408,16778,64,25,30,243
880,-422,16764,56,35,28,243
860,-410,16784,59,44,35,243
870,-422,16834,61,21,38,243
878,-386,16820,61,25,29,243
864,-436,16758,68,15,25,243
900,-414,16820,64,15,25,243
872,-418,16800,62,32,38,243
888,-400,16760,71,28,38,243
890,-388,16818,60,35,32,243
856,-442,16804,61,17,37,243
856,-444,16852,60,24,31,243
872,-392,16762,61,31,38,243
892,-416,16754,68,44,39,243
884,-466,16778,59,36,37,243
878,-408,16802,58,16,37,243
854,-404,16814,47,29,36,243
884,-420,16776,61,25,35,243
892,-400,16806,60,42,41,243
884,-386,16830,67,35,33,243
888,-414,16804,57,21,38,243
860,-426,16804,58,15,30,243
892,-436,16784,57,18,32,243
864,-406,16806,58,26,45,243
858,-408,16822,53,28,30,243
880,-438,16772,59,25,39,243
884,-422,16784,66,28,33,243
842,-416,16810,64,35,22,243
874,-412,16810,59,28,35,243
884,-400,16772,68,25,39,243
884,-416,16826,64,35,44,243
896,-398,16816,60,21,37,243
886,-422,16814,64,12,38,243
884,-418,16764,58,31,41,243
870,-390,16816,58,32,35,243
880,-430,16808,63,12,30,243
878,-408,16796,57,26,44,243
870,-430,16770,61,35,33,243
880,-400,16802,52,35,37,243
864,-412,16798,60,31,38,243
864,-416,16784,63,23,47,243
872,-394,16772,60,21,25,243
892,-424,16788,64,32,46,243
902,-460,16836,60,31,39,243
884,-416,16792,57,34,29,243
884,-416,16770,63,34,40,243
914,-418,16814,62,30,39,243
874,-414,16832,67,28,38,243
876,-418,16756,53,23,41,243
864,-430,16796,71,34,32,243
872,-406,16814,57,28,37,243
884,-396,16786,71,30,32,243
878,-380,16794,68,35,36,243
856,-414,16766,60,25,28,243
878,-420,16796,60,30,42,243
872,-424,16808,65,21,35,243
870,-408,16784,54,28,32,243
892,-414,16770,64,21,32,243
900,-404,16798,65,19,34,243
878,-422,16792,60,35,32,243
856,-424,16792,67,38,29,243
892,-406,16756,61,32,39,243
844,-436,16814,65,38,41,243
854,-400,16832,62,25,32,243
870,-434,16784,64,26,25,243
868,-418,16756,63,28,29,243
866,-418,16800,60,23,33,243
894,-400,16840,71,33,39,243
880,-420,16786,60,30,32,243
898,-422,16766,68,38,39,243
864,-424,16808,62,24,25,243
892,-426,16800,65,28,33,243
890,-408,16778,68,28,39,243
882,-420,16770,64,32,33,243
900,-442,16792,59,39,28,243
860,-416,16830,50,36,38,243
878,-402,16812,63,30,30,243
870,-430,16780,61,29,35,243
896,-424,16814,71,32,27,243
878,-426,16808,66,27,37,243
888,-422,16806,56,22,32,243
886,-400,16754,53,26,36,243
892,-404,16796,71,25,38,243
868,-444,16814,68,26,34,243
864,-418,16790,67,31,41,243
872,-412,16786,73,31,42,243
864,-410,16794,64,14,28,243
872,-422,16818,64,31,33,243
884,-400,16806,63,25,41,243
878,-418,16758,64,25,33,243
884,-408,16806,61,36,33,244
884,-404,16806,54,35,38,243
886,-424,16800,54,27,39,243
878,-416,16778,75,33,28,243
884,-406,16812,64,27,39,243
872,-436,16828,59,25,33,243
900,-436,16776,64,22,31,243
878,-412,16782,62,22,50,243
864,-442,16828,64,35,42,243
864,-422,16838,58,35,35,243
854,-436,16814,56,30,31,243
874,-434,16790,59,28,32,243
852,-414,16820,53,34,28,243
864,-418,16842,65,30,35,243
858,-414,16806,60,38,39,243
874,-440,16800,59,29,32,243
872,-436,16818,60,22,36,243
902,-412,16826,59,22,33,243
870,-392,16772,64,26,29,243
868,-424,16786,56,31,30,243
870,-408,16796,59,32,25,243
884,-430,16828,64,25,32,243
848,-422,16792,60,23,34,243
890,-404,16780,70,21,32,243
874,-430,16802,59,28,31,243
870,-432,16822,65,27,28,243
892,-430,16792,53,33,25,243
884,-410,16764,60,25,36,243
894,-400,16790,60,20,39,243
892,-400,16810,60,21,28,243
854,-410,16794,61,23,36,243
876,-424,16750,60,36,42,243
886,-414,16800,66,23,41,243
876,-398,16814,59,29,39,243
860,-430,16804,57,32,35,243
874,-418,16772,54,30,30,243
880,-434,16814,64,28,42,243
880,-406,16834,63,25,39,243
858,-434,16792,62,22,33,243
904,-420,16778,71,20,34,243
876,-406,16800,57,27,28,243
878,-410,16838,61,46,32,243
878,-414,16782,59,32,33,243
870,-424,16790,58,30,37,243
884,-420,16812,64,28,35,243
866,-430,16820,63,26,37,243
864,-418,16804,61,29,21,243
890,-432,16770,60,25,32,243
834,-426,16810,62,28,32,243
864,-432,16798,70,32,32,243
866,-408,16800,68,39,44,243
892,-408,16760,57,31,29,243
838,-400,16806,53,28,38,243
870,-434,16824,54,21,22,244
882,-422,16780,61,31,39,243
882,-394,16766,67,23,30,243
880,-450,16784,68,22,32,243
870,-400,16806,67,30,39,243
862,-404,16810,67,27,32,244
880,-424,16766,53,30,33,244
882,-400,16806,69,25,40,243
878,-402,16822,64,29,34,243
854,-412,16796,70,38,38,243
880,-416,16772,65,25,36,243
888,-408,16790,64,28,39,243
872,-410,16820,63,24,37,243
872,-428,16778,60,27,36,243
878,-414,16784,64,35,32,243
860,-410,16802,60,24,34,243
892,-412,16804,67,33,34,244
886,-404,16786,60,34,25,243
864,-422,16788,67,26,25,243
866,-416,16820,67,30,24,243
850,-426,16824,64,27,30,243
910,-406,16788,57,30,31,243
874,-418,16778,62,29,32,243
856,-408,16792,60,28,28,243
892,-414,16826,64,28,31,243
892,-424,16782,67,35,41,243
882,-428,16782,71,37,30,243
878,-400,16790,58,16,34,243
878,-382,16814,64,17,36,243
870,-420,16784,65,21,24,243
884,-430,16796,60,33,28,243
856,-404,16810,65,32,35,243
878,-420,16798,60,35,28,243
898,-400,16804,68,28,32,243
866,-408,16764,66,26,33,243
844,-426,16802,64,26,35,243
874,-398,16816,64,28,28,243
884,-400,16792,60,27,39,243
862,-420,16780,50,31,36,243
882,-436,16800,73,20,29,243
892,-412,16794,62,17,34,243
870,-416,16766,67,30,39,243
884,-422,16778,61,27,35,243
892,-428,16788,58,29,28,243
884,-400,16850,63,20,35,243
880,-384,16820,53,24,35,243
878,-422,16790,56,32,36,243
888,-392,16792,71,35,35,243
870,-442,16830,53,25,43,243
878,-408,16806,50,25,31,243
